num_acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201000042065;0;7;0;6;0;1;14;A01
201000042066;0;7;0;0;1;2;1;A01
201000042067;0;7;0;0;2;8;1;A01
201000042067;0;1;0;0;2;8;1;B01
201000042068;0;7;0;0;2;1;1;B01
201000042068;0;30;0;0;0;8;9;A01
201000042069;0;30;0;0;0;8;13;A01
201000042070;0;3;0;0;2;3;13;A01
201000042070;0;7;0;0;2;3;1;B01
201000042071;0;7;0;0;0;4;0;B01
201000042071;0;32;0;0;2;1;2;A01
201000042072;0;7;0;0;1;3;1;A01
201000042073;0;7;0;0;0;4;1;C01
201000042073;0;7;0;0;0;4;1;B01
201000042073;0;10;0;14;0;1;2;A01
201000042074;0;7;0;6;0;1;0;A01
201000042075;0;33;0;0;2;0;1;B01
201000042075;0;7;0;0;0;0;9;A01
201000042076;0;7;0;0;1;1;1;A01
201000042077;0;7;0;0;0;4;2;B01
201000042077;0;7;0;0;2;1;2;A01
201000042078;0;30;0;0;0;8;1;A01
201000042079;0;33;0;0;2;1;17;A01
201000042079;0;7;0;0;0;1;1;B01
201000042080;0;7;0;0;0;8;1;B01
201000042080;0;30;0;0;2;1;1;A01
201000042081;0;10;0;0;1;8;1;A01
201000042082;0;30;0;0;0;7;1;B01
201000042082;0;7;0;0;2;1;1;A01
201000042083;0;10;0;9;0;1;13;A01
201000042084;0;7;0;0;2;1;13;A01
201000042084;0;7;0;0;0;0;1;C01
201000042084;0;7;0;0;0;1;1;B01
201000042085;0;33;0;11;0;1;1;A01
201000042086;0;2;0;0;2;2;17;A01
201000042086;0;7;0;0;2;8;15;B01
201000042087;0;2;0;0;0;3;1;A01
201000042088;0;2;0;0;0;3;1;A01
201000042089;0;2;0;0;0;0;1;A01
201000042090;0;7;0;0;2;1;15;A01
201000042090;0;7;0;0;2;1;1;B01
201000042091;0;17;0;0;1;0;1;A01
201000042092;0;2;0;0;2;1;19;A01
201000042092;0;7;0;0;2;7;1;C01
201000042092;0;33;0;0;2;2;15;B01
201000042093;0;33;0;0;0;0;1;A01
201000042094;0;32;0;0;0;0;1;A01
201000042095;0;37;1;0;1;2;1;A01
201000042096;0;7;0;0;2;1;1;B01
201000042096;0;7;0;0;2;1;15;A01
201000042097;0;7;0;0;2;3;1;B01
201000042097;0;2;0;14;2;8;17;A01
201000042097;0;7;0;0;2;3;23;C01
201000042098;0;7;0;;0;7;1;A01
201000042098;0;7;0;;2;3;15;B02
201000042099;0;2;0;;2;1;1;B02
201000042099;0;7;0;;2;7;15;A01
201000042100;0;7;0;0;2;1;1;A01
201000042100;0;7;0;0;0;7;19;B01
201000042101;0;7;0;0;2;2;1;B01
201000042101;0;7;0;0;2;1;1;A01
201000042102;0;37;1;0;2;3;9;A01
201000042102;0;33;0;0;2;1;1;B01
201000042103;0;31;0;0;2;7;1;B01
201000042103;0;17;0;0;2;3;15;A01
201000042104;0;7;0;0;2;3;1;A01
201000042104;0;30;0;0;2;1;1;B01
201000042105;0;7;0;0;2;2;1;B01
201000042105;0;1;0;0;2;1;15;A01
201000042106;0;7;0;0;2;2;17;A01
201000042106;0;99;0;0;2;3;1;B01
201000042107;0;30;0;0;2;1;1;A01
201000042107;0;7;0;0;0;4;1;B01
201000042108;0;10;0;0;2;3;1;B01
201000042108;0;30;0;0;2;1;1;A01
201000042109;0;38;1;0;0;0;1;A01
201000042109;0;2;0;6;0;1;1;B01
201000042110;0;2;0;0;2;1;5;A01
201000042110;0;7;0;0;2;1;1;B01
201000042111;0;2;0;0;1;1;1;A01
201000042112;0;7;0;0;2;2;1;A01
201000042112;0;1;0;0;2;1;19;B01
201000042113;0;7;0;0;1;2;1;A01
201000042114;0;17;0;13;0;1;1;A01
201000042115;0;7;0;0;2;2;1;A01
201000042115;0;7;0;0;0;4;23;B01
201000042116;1;7;0;0;2;1;1;Z01
201000042116;0;7;0;0;0;4;23;B01
201000042117;0;7;0;0;2;2;1;A01
201000042117;0;2;0;0;0;8;1;B01
201000042118;1;7;0;0;0;0;17;Z01
201000042118;0;2;0;0;0;0;1;A01
201000042119;0;7;0;0;2;3;1;A01
201000042119;0;7;0;0;2;2;15;B01
201000042120;0;1;0;0;0;1;1;B01
201000042120;0;14;0;0;9;0;16;A01
201000042121;0;7;0;8;0;1;0;A01
201000042122;0;7;0;0;2;1;21;A01
201000042122;0;7;0;0;2;1;1;B01
201000042122;0;7;0;0;0;1;15;C01
201000042123;0;7;0;0;1;8;1;A01
201000042124;0;2;0;0;1;1;15;A01
201000042125;0;7;0;0;1;1;1;A01
201000042126;0;7;0;0;2;4;2;B01
201000042126;0;7;0;0;0;4;2;C01
201000042126;0;7;0;0;2;1;2;A01
201000042127;0;2;0;16;0;0;1;A01
201000042128;0;1;0;0;0;6;15;B01
201000042128;0;7;0;0;2;1;16;A01
201000042129;0;7;0;0;0;3;1;B01
201000042129;0;7;0;0;2;3;15;A01
201000042130;0;15;0;0;2;6;1;B01
201000042130;0;7;0;0;2;5;0;A01
201000042131;0;33;0;0;2;1;2;A01
201000042131;0;7;0;0;2;5;0;B01
201000042132;0;7;0;0;1;1;1;A01
201000042133;0;2;0;16;0;0;1;A01
201000042134;0;30;0;0;2;1;1;B01
201000042134;0;7;0;0;2;3;15;A01
201000042135;0;7;0;0;0;4;2;B01
201000042135;0;7;0;0;2;1;2;A01
201000042136;0;7;0;7;2;3;1;A01
201000042136;0;7;0;0;0;3;1;B01
201000042137;0;7;0;0;2;1;15;A01
201000042137;0;2;0;0;2;1;1;B01
201000042138;0;7;0;0;1;1;1;A01
201000042139;0;2;0;0;2;1;1;B01
201000042139;0;7;0;0;2;1;15;A01
201000042140;0;2;0;0;2;1;18;A01
201000042140;0;7;0;0;0;7;20;B01
201000042141;0;7;0;0;1;1;1;A01
201000042142;0;33;0;16;0;7;1;A01
201000042143;0;7;0;0;2;1;15;A01
201000042143;0;7;0;0;2;7;1;B01
201000042144;0;7;0;0;1;1;1;A01
201000042145;0;7;0;0;2;1;1;A01
201000042145;0;7;0;0;0;1;23;D01
201000042145;0;7;0;0;2;3;23;B01
201000042145;0;7;0;0;2;1;23;C01
201000042146;0;7;0;0;0;5;1;B01
201000042146;0;33;0;0;2;2;21;A01
201000042147;0;7;0;0;0;8;1;A01
201000042147;0;40;25;0;2;1;1;B01
201000042148;0;7;0;15;0;3;1;B01
201000042148;0;7;0;15;2;5;15;A01
201000042149;0;7;0;0;1;1;1;A01
201000042150;0;7;0;0;0;3;9;A01
201000042150;0;33;0;0;2;7;1;B01
201000042151;0;7;0;0;0;4;2;B01
201000042151;0;3;0;0;2;1;2;A01
201000042152;0;2;0;16;0;1;1;A01
201000042153;0;1;0;0;2;1;1;A01
201000042153;0;7;0;0;0;3;1;B01
201000042154;0;7;0;0;1;7;1;A01
201000042155;0;7;0;0;0;7;9;A01
201000042155;0;7;0;0;2;1;1;B01
201000042156;0;7;0;0;1;1;1;A01
201000042157;2;7;0;0;1;1;1;A01
201000042158;0;7;0;0;0;2;16;A01
201000042158;0;33;0;0;2;8;1;B01
201000042159;2;7;0;8;0;7;1;A01
201000042159;0;7;0;0;2;1;1;B01
201000042160;0;33;0;0;2;7;17;A01
201000042160;0;7;0;0;2;6;1;B01
201000042161;0;7;0;0;0;4;23;B01
201000042161;0;7;0;0;2;1;2;A01
201000042162;0;7;0;2;2;7;1;A01
201000042162;0;7;0;0;0;8;1;B01
201000042163;0;31;0;0;0;7;1;A01
201000042164;0;10;0;0;1;2;1;A01
201000042165;0;10;0;0;0;4;2;D01
201000042165;0;10;0;0;2;1;2;A01
201000042165;0;7;0;0;2;4;2;C01
201000042165;0;7;0;0;2;4;2;B01
201000042166;0;7;0;0;0;8;15;B01
201000042166;0;31;0;0;2;1;17;A01
201000042167;0;7;0;0;2;1;15;B01
201000042167;0;2;0;0;0;8;1;A01
201000042168;0;10;0;0;1;8;15;A01
201000042169;0;2;0;16;0;1;1;A01
201000042170;0;7;0;0;0;3;15;A01
201000042170;0;33;0;0;2;1;1;B01
201000042171;0;7;0;0;0;5;15;A01
201000042171;0;33;0;0;2;1;1;B01
201000042172;0;7;0;0;2;7;15;A01
201000042172;0;7;0;0;2;1;2;B01
201000042173;0;7;0;0;0;3;15;A01
201000042173;0;31;0;1;2;1;1;B01
201000042174;0;7;0;0;0;8;1;B01
201000042174;0;7;0;0;2;3;15;A01
201000042175;0;7;0;0;0;8;15;A01
201000042175;0;34;0;0;2;1;1;B01
201000042176;0;33;0;16;0;8;1;A01
201000042177;0;2;0;12;0;1;1;A01
201000042178;0;7;0;0;0;4;2;B01
201000042178;0;2;0;0;2;1;2;A01
201000042179;1;7;0;0;0;7;22;Z01
201000042179;0;2;0;0;2;1;18;A01
201000042180;0;34;0;0;2;7;1;B01
201000042180;0;7;0;0;2;7;1;A01
201000042181;0;1;0;0;2;1;19;A01
201000042181;0;7;0;0;0;2;1;B01
201000042182;0;2;0;16;0;0;1;A01
201000042183;0;7;0;0;2;2;16;B01
201000042183;0;2;0;0;0;1;1;A01
201000042184;2;7;0;0;1;1;1;A01
201000042184;0;7;0;0;0;4;1;B01
201000042185;0;10;0;0;0;3;15;A01
201000042185;0;2;0;0;2;1;1;B01
201000042186;0;31;0;16;0;8;1;A01
201000042187;1;7;0;0;0;0;20;Z01
201000042187;0;1;0;0;2;1;1;B01
201000042188;0;33;0;0;2;1;17;A01
201000042188;0;7;0;0;0;6;15;B01
201000042189;0;7;0;0;2;1;15;A01
201000042189;0;1;0;0;0;1;1;B01
201000042190;0;7;0;0;2;3;13;A01
201000042190;0;7;0;0;2;3;13;B01
201000042191;0;7;0;0;2;1;1;B01
201000042191;0;10;0;0;0;1;15;A01
201000042192;0;2;0;0;0;3;1;A01
201000042192;0;7;0;0;2;2;16;B01
201000042193;0;7;0;0;1;2;1;A01
201000042194;0;7;0;0;2;1;2;A01
201000042194;0;7;0;0;0;4;2;B01
201000042195;0;2;0;16;0;8;21;A01
201000042196;0;33;0;0;0;0;1;A01
201000042197;0;7;0;7;0;1;1;A01
201000042198;0;2;0;16;0;7;1;A01
201000042199;0;7;0;0;1;1;1;A01
201000042200;0;7;0;0;2;2;1;B01
201000042200;0;2;0;0;0;8;18;A01
201000042201;0;7;0;0;1;2;1;A01
201000042202;0;7;0;0;2;7;14;B01
201000042202;0;2;0;0;2;1;1;A01
201000042203;0;7;0;0;1;2;1;A01
201000042204;0;2;0;0;2;1;1;A01
201000042204;0;2;0;0;2;1;1;B01
201000042205;0;7;0;0;0;6;1;B01
201000042205;0;7;0;0;2;2;1;A01
201000042206;0;33;0;1;0;8;18;A01
201000042206;0;7;0;0;2;2;20;B01
201000042207;0;2;0;7;0;1;1;A01
201000042208;0;7;0;0;1;1;1;A01
201000042209;0;7;0;1;0;1;1;A01
201000042210;0;7;0;8;0;7;1;A01
201000042211;0;7;0;0;1;1;15;A01
201000042212;0;13;0;0;2;1;2;A01
201000042212;0;7;0;0;0;4;2;B01
201000042213;0;7;0;0;1;1;1;A01
201000042214;0;2;0;1;0;1;0;A01
201000042215;0;30;0;0;2;1;1;A01
201000042215;0;7;0;0;2;2;15;B01
201000042216;0;7;0;0;2;6;9;A01
201000042216;0;33;0;0;2;1;1;B01
201000042217;0;7;0;0;0;4;2;B01
201000042217;0;33;0;0;2;4;2;A01
201000042218;0;2;0;0;0;8;1;A01
201000042218;0;7;0;0;2;1;1;B01
201000042219;0;7;0;0;1;2;1;A01
201000042220;0;7;0;0;2;1;15;A01
201000042220;0;10;0;0;2;1;1;B01
201000042221;0;7;0;0;2;6;15;A01
201000042221;0;2;0;0;2;7;16;B01
201000042222;0;2;0;0;2;1;1;A01
201000042222;0;2;0;1;0;4;1;B01
201000042223;0;33;0;16;0;5;21;A01
201000042224;0;2;0;6;0;1;1;A01
201000042225;0;33;0;16;0;8;1;A01
201000042226;0;7;0;0;0;1;15;B01
201000042226;0;33;0;0;2;8;1;A01
201000042227;0;14;0;6;0;1;1;A01
201000042228;0;2;0;0;2;1;1;A01
201000042228;0;7;0;0;0;3;1;B01
201000042229;0;2;0;16;0;8;1;A01
201000042230;0;7;0;0;0;3;15;A01
201000042230;0;2;0;0;2;1;1;B01
201000042231;0;10;0;0;2;3;1;A01
201000042231;0;7;0;0;2;2;1;B01
201000042232;0;7;0;0;2;2;15;A01
201000042232;0;7;0;0;2;1;1;B01
201000042233;0;30;0;0;0;0;1;A01
201000042234;0;2;0;7;0;1;1;A01
201000042235;0;33;0;0;2;8;1;B01
201000042235;0;7;0;0;2;2;1;A01
201000042236;0;30;0;0;0;0;0;A01
201000042237;0;33;0;1;2;1;1;B01
201000042237;0;33;0;0;2;1;1;A01
201000042238;0;1;0;0;2;8;1;B01
201000042238;0;7;0;0;2;2;15;A01
201000042239;0;33;0;0;2;8;10;A01
201000042239;0;7;0;0;0;7;1;B01
201000042240;0;2;0;16;0;0;1;A01
201000042241;0;2;0;16;0;0;1;A01
201000042242;0;33;0;0;2;2;1;B01
201000042242;0;7;0;0;0;3;10;A01
201000042243;0;7;0;0;2;2;1;A01
201000042243;0;1;0;0;0;1;15;B01
201000042244;0;31;0;16;0;8;1;A01
201000042245;0;7;0;0;0;7;1;B01
201000042245;0;10;0;0;2;1;16;A01
201000042246;0;7;0;0;2;0;0;A01
201000042246;0;1;0;0;0;0;0;B01
201000042247;0;14;0;0;0;8;10;A01
201000042247;0;33;0;0;2;1;1;B01
201000042248;0;7;0;7;0;1;1;A01
201000042249;0;7;0;0;2;3;9;A01
201000042249;0;2;0;0;0;2;16;B01
201000042250;0;2;0;0;2;1;1;B01
201000042250;0;7;0;0;2;2;1;A01
201000042251;0;10;0;0;1;1;16;A01
201000042252;0;7;0;0;0;8;1;B01
201000042252;0;14;0;0;2;8;17;A01
201000042253;0;2;0;0;2;1;2;A01
201000042253;0;33;0;0;0;4;23;C01
201000042253;0;33;0;0;0;4;23;B01
201000042254;0;7;0;0;0;7;15;A01
201000042254;0;33;0;0;2;1;1;B01
201000042255;0;7;0;0;1;1;1;A01
201000042256;0;7;0;0;0;5;1;B01
201000042256;0;7;0;3;2;9;16;A01
201000042257;0;7;0;0;2;1;15;A01
201000042257;0;2;0;0;0;1;1;B01
201000042258;0;33;0;0;2;4;15;A01
201000042258;0;7;0;0;0;4;15;B01
201000042259;0;7;0;0;2;1;15;A01
201000042259;0;33;0;0;2;1;1;B01
201000042260;0;7;0;0;2;8;1;B01
201000042260;0;7;0;0;2;1;1;A01
201000042260;0;7;0;0;0;1;23;C01
201000042261;0;7;0;0;1;1;1;A01
201000042262;0;40;56;0;1;1;1;A01
201000042263;0;2;0;0;0;1;1;B01
201000042263;0;7;0;0;2;7;15;A01
201000042264;0;7;0;0;2;1;15;A01
201000042264;0;1;0;0;0;7;1;B01
201000042265;0;7;0;0;2;1;15;A01
201000042265;0;1;0;0;2;1;1;B01
201000042266;2;2;0;0;1;0;0;A01
201000042267;0;7;0;0;1;4;4;A01
201000042268;0;33;0;16;0;1;1;A01
201000042269;0;32;0;0;1;1;1;A01
201000042270;0;7;0;0;2;4;2;B01
201000042270;0;7;0;0;0;4;2;C01
201000042270;0;7;0;0;2;1;2;A01
201000042271;0;7;0;0;1;1;1;A01
201000042272;0;35;0;0;1;4;4;A01
201000042273;0;33;0;0;2;1;2;A01
201000042273;0;7;0;0;0;6;2;B01
201000042274;0;2;0;0;2;1;13;A01
201000042274;0;10;0;0;0;3;1;B01
201000042275;0;33;0;9;0;1;1;A01
201000042276;0;2;0;16;0;8;1;A01
201000042277;0;7;0;0;2;4;2;B01
201000042277;0;7;0;0;2;1;2;A01
201000042278;0;33;0;14;0;1;1;A01
201000042279;0;7;0;0;2;1;2;B01
201000042279;0;7;0;0;0;4;2;C01
201000042279;0;7;0;0;2;1;1;A01
201000042280;0;7;0;0;2;1;1;A01
201000042281;0;7;0;0;2;1;2;A01
201000042281;0;7;0;0;2;4;2;C01
201000042281;0;7;0;0;0;4;2;E01
201000042281;0;7;0;0;2;4;2;D01
201000042281;0;7;0;0;2;4;2;B01
201000042282;0;7;0;0;2;2;1;A01
201000042282;0;1;0;0;0;0;19;B01
201000042283;0;32;0;0;0;1;1;B01
201000042283;1;7;0;0;2;1;10;Z01
201000042284;0;7;0;0;2;4;2;B01
201000042284;0;7;0;0;2;4;2;C01
201000042284;0;7;0;0;2;1;2;A01
201000042284;0;7;0;0;0;4;2;D01
201000042285;0;7;0;0;2;3;13;A01
201000042285;0;7;0;3;0;3;1;B01
201000042286;0;7;0;0;0;4;1;B01
201000042286;0;7;0;0;2;1;12;A01
201000042287;0;7;0;0;2;3;15;A01
201000042287;0;2;0;0;0;7;16;B01
201000042288;0;7;0;0;0;4;10;B01
201000042288;0;7;0;0;2;1;2;A01
201000042289;1;7;0;0;0;0;13;Z01
201000042289;0;33;0;0;0;7;21;A01
201000042290;0;7;0;0;1;1;1;A01
201000042291;0;7;0;0;2;2;1;B01
201000042291;0;2;0;0;2;3;1;A01
201000042292;0;7;0;6;0;1;16;A01
201000042293;0;2;0;0;0;7;1;B01
201000042293;0;7;0;0;2;2;15;A01
201000042294;0;7;0;0;0;4;2;C01
201000042294;0;7;0;0;2;4;2;B01
201000042294;0;7;0;0;2;1;2;A01
201000042295;0;33;0;0;0;7;1;B01
201000042295;0;7;0;0;2;1;15;A01
201000042296;0;2;0;0;0;7;1;B01
201000042296;0;7;0;0;2;1;1;A01
201000042297;0;7;0;0;2;1;2;B01
201000042297;0;7;0;0;2;1;2;A01
201000042297;0;7;0;0;0;4;2;C01
201000042298;0;31;0;16;0;7;1;A01
201000042299;0;33;0;0;0;7;15;A01
201000042300;0;7;0;0;0;7;1;A01
201000042300;0;14;0;0;2;3;15;B01
201000042301;0;7;0;0;0;4;4;C01
201000042301;0;7;0;0;2;1;2;A01
201000042301;0;7;0;0;2;4;2;B01
201000042302;0;33;0;0;0;1;1;B01
201000042302;0;7;0;0;2;1;15;A01
201000042303;0;2;0;16;0;8;1;A01
201000042304;0;10;0;0;0;4;2;B01
201000042304;0;7;0;0;2;1;2;A01
201000042305;0;7;0;0;0;3;15;B01
201000042305;0;2;0;0;2;1;1;A01
201000042306;0;7;0;15;0;1;1;A01
201000042307;0;7;0;0;2;1;2;A01
201000042307;0;7;0;0;0;4;2;B01
201000042308;0;7;0;0;1;4;4;A01
201000042309;0;2;0;0;2;6;2;A01
201000042309;0;7;0;0;0;6;23;B01
201000042310;0;2;0;0;2;1;1;B01
201000042310;0;7;0;0;0;8;15;A01
201000042311;0;10;0;0;2;1;2;A01
201000042311;0;7;0;0;2;4;2;B01
201000042311;0;7;0;0;0;4;2;C01
201000042312;0;7;0;0;2;1;2;A01
201000042312;0;7;0;3;2;4;2;B01
201000042312;0;7;0;0;0;8;2;C01
201000042313;0;7;0;0;0;7;16;B01
201000042313;0;7;0;7;2;1;1;A01
201000042314;0;7;0;0;2;1;1;A01
201000042314;0;7;0;0;0;1;1;B01
201000042315;0;2;0;0;0;1;18;B01
201000042315;0;7;0;0;2;2;15;A01
201000042316;0;2;0;16;0;8;1;A01
201000042317;0;7;0;0;1;1;16;A01
201000042318;0;7;0;0;1;1;1;A01
201000042319;0;7;0;0;0;4;2;B01
201000042319;0;7;0;0;2;1;2;A01
201000042320;0;7;0;0;0;1;1;B01
201000042320;0;7;0;0;2;8;1;A01
201000042321;0;7;0;1;2;1;1;A01
201000042321;0;10;0;0;0;1;1;B01
201000042322;0;7;0;0;2;3;15;A01
201000042322;0;2;0;0;2;1;1;B01
201000042323;0;7;0;15;2;2;1;A01
201000042323;0;7;0;0;0;1;1;B01
201000042324;0;32;0;0;0;0;1;A01
201000042325;0;7;0;0;2;1;10;A01
201000042325;0;7;0;0;2;3;1;B01
201000042326;0;7;0;0;2;5;15;A01
201000042326;0;33;0;0;2;1;1;B01
201000042327;0;7;0;0;1;7;1;A01
201000042328;0;7;0;0;1;1;21;A01
201000042329;0;33;0;12;0;1;0;A01
201000042330;0;7;0;0;1;1;2;B01
201000042330;0;7;0;0;2;1;2;A01
201000042331;1;7;0;0;2;1;0;A01
201000042331;0;37;35;0;2;2;1;B01
201000042332;0;14;0;0;0;7;16;A01
201000042332;0;1;0;0;2;1;1;B01
201000042333;0;7;0;0;2;6;17;A01
201000042333;0;1;0;12;2;1;1;B01
201000042334;0;7;0;0;2;1;1;B01
201000042334;0;10;0;0;0;3;15;A01
201000042335;0;7;0;0;1;1;1;A01
201000042336;1;7;0;0;2;8;16;Z01
201000042336;0;2;0;0;0;7;1;B01
201000042337;0;7;0;0;2;1;2;A01
201000042337;0;7;0;0;2;4;2;B01
201000042337;0;7;0;0;0;4;2;C01
201000042338;0;7;0;0;2;2;1;B01
201000042338;0;7;0;0;2;1;1;A01
201000042339;0;7;0;0;2;1;1;A01
201000042339;0;7;0;0;2;6;1;B01
201000042339;0;7;0;0;2;4;1;C01
201000042340;0;7;0;1;0;2;1;A01
201000042341;0;3;0;0;1;3;15;A01
201000042342;0;7;0;1;2;1;1;B01
201000042342;0;7;0;0;2;1;13;A01
201000042343;0;7;0;0;1;2;1;A01
201000042344;0;7;0;0;2;7;1;A01
201000042344;0;2;0;0;2;1;19;B01
201000042345;0;1;0;0;0;4;15;A01
201000042345;0;33;0;0;9;1;1;B01
201000042346;0;1;0;0;9;0;1;B01
201000042346;0;14;0;0;9;0;1;A01
201000042347;0;1;0;0;2;6;19;B01
201000042347;0;7;0;0;2;2;1;A01
201000042348;0;30;0;0;2;1;17;B01
201000042348;0;7;0;0;2;3;15;A01
201000042349;0;7;0;0;2;3;9;A01
201000042349;0;1;0;0;2;1;1;B01
201000042350;0;39;1;0;1;2;1;A01
201000042351;0;7;0;0;2;3;1;B01
201000042351;0;7;0;0;2;1;1;C01
201000042351;0;7;0;4;0;3;21;D01
201000042351;0;7;0;0;2;3;13;A01
201000042352;0;33;0;10;0;8;13;A01
201000042353;0;7;0;0;2;3;1;B01
201000042353;0;33;0;0;2;1;0;A01
201000042354;0;7;0;0;1;8;15;A01
201000042355;0;7;0;0;1;1;1;A01
201000042356;0;32;0;0;2;1;1;A01
201000042356;0;7;0;0;2;3;9;B01
201000042357;0;7;0;0;1;1;15;A01
201000042358;0;7;0;0;1;1;1;A01
201000042359;0;7;0;7;9;7;1;A01
201000042359;0;39;1;0;2;3;0;B01
201000042360;0;1;0;0;2;3;16;B02
201000042360;0;7;0;0;2;7;12;A01
201000042361;0;7;0;0;2;4;23;B02
201000042361;0;2;0;0;2;1;2;A01
201000042362;0;7;0;0;1;2;1;A01
201000042363;0;7;0;3;0;9;2;A01
201000042364;0;2;0;0;4;0;19;A01
201000042364;0;39;1;0;0;0;0;B01
201000042365;0;30;0;0;2;8;1;A01
201000042365;0;13;0;0;2;6;1;B02
201000042366;0;1;0;0;2;7;1;B02
201000042366;0;2;0;0;2;1;1;A01
201000042367;0;7;0;0;1;1;1;A01
201000042368;0;14;0;0;1;7;19;B02
201000042368;0;33;0;0;2;9;1;A01
201000042369;0;7;0;0;2;1;1;B02
201000042369;0;7;0;0;2;1;13;A01
201000042370;0;14;0;0;1;1;1;A01
201000042371;0;33;0;0;2;1;17;B02
201000042371;0;7;0;0;2;4;11;A01
201000042372;0;33;0;0;2;1;0;B01
201000042372;0;7;0;0;2;6;13;A01
201000042373;0;1;0;0;2;2;1;B01
201000042373;0;7;0;0;2;7;22;A01
201000042374;0;7;0;6;0;2;2;A01
201000042375;0;33;0;0;2;1;1;A01
201000042375;0;7;0;0;2;1;1;B02
201000042376;0;2;0;0;2;1;1;A01
201000042376;0;7;0;0;2;1;1;B02
201000042377;0;7;0;0;1;1;1;A01
201000042378;0;7;0;0;4;1;1;A01
201000042378;0;39;1;0;2;8;1;B01
201000042379;0;2;0;0;2;1;1;B01
201000042379;0;7;0;0;9;1;15;A01
201000042380;0;7;0;0;1;2;1;A01
201000042381;0;7;0;0;1;1;1;A01
201000042382;0;7;0;0;1;1;16;A01
201000042383;0;7;0;1;0;2;14;A01
201000042384;0;2;0;0;1;1;1;A01
201000042385;0;7;0;0;1;1;1;A01
201000042386;0;7;0;0;1;1;1;A01
201000042387;0;30;0;0;0;1;1;B01
201000042387;0;33;0;0;2;7;15;A01
201000042388;0;99;0;0;2;8;15;A01
201000042388;0;33;0;0;0;1;1;B01
201000042389;0;7;0;1;0;1;1;A01
201000042390;0;7;0;0;2;0;16;A01
201000042390;0;1;0;0;0;1;1;B01
201000042391;0;10;0;0;1;1;0;A01
201000042392;0;7;0;0;0;8;1;B01
201000042392;0;33;0;0;2;1;1;A01
201000042393;1;7;0;0;1;1;1;Z01
201000042394;0;7;0;0;2;1;1;B01
201000042394;0;7;0;0;2;5;1;A01
201000042395;0;7;0;0;2;1;1;A01
201000042395;0;1;0;0;0;1;1;B01
201000042396;0;7;0;0;2;7;15;A01
201000042396;0;33;0;0;0;1;1;B01
201000042397;2;7;0;1;0;1;0;A01
201000042398;0;2;0;1;0;1;1;A01
201000042399;0;10;0;0;2;7;1;A01
201000042399;0;33;0;0;0;1;1;B01
201000042400;0;7;0;0;1;1;1;A01
201000042401;0;33;0;0;1;1;1;A01
201000042402;0;1;0;0;2;8;19;B01
201000042402;0;7;0;0;2;1;1;A01
201000042403;0;7;0;0;2;2;15;A01
201000042403;0;33;0;0;2;1;1;B01
201000042404;0;7;0;0;2;1;1;A01
201000042404;0;7;0;1;2;6;15;B01
201000042405;0;33;0;0;0;1;1;B01
201000042405;0;10;0;0;2;2;15;A01
201000042406;0;7;0;0;1;1;1;A01
201000042407;0;10;0;0;1;1;1;A01
201000042408;0;33;0;0;0;1;1;B01
201000042408;0;7;0;0;2;1;15;A01
201000042409;0;2;0;0;2;1;1;A01
201000042409;0;13;0;0;2;2;16;B01
201000042410;0;7;0;6;0;1;1;A01
201000042411;2;7;0;8;2;1;1;A01
201000042411;0;7;0;0;0;4;1;B01
201000042412;0;7;0;1;0;1;0;A01
201000042413;0;33;0;0;2;1;1;B01
201000042413;0;7;0;0;2;8;15;A01
201000042414;0;2;0;0;0;2;1;A01
201000042414;1;7;0;0;2;5;17;Z01
201000042415;0;2;0;0;2;1;1;A01
201000042415;0;7;0;0;0;4;20;B01
201000042416;0;10;0;0;1;1;14;A01
201000042417;0;7;0;0;1;1;1;A01
201000042418;0;7;0;0;0;8;15;B01
201000042418;0;7;0;0;2;1;1;A01
201000042419;0;7;0;0;1;1;1;A01
201000042419;0;7;0;0;2;1;2;B01
201000042420;0;7;0;0;1;2;2;A01
201000042421;0;31;0;0;1;1;18;A01
201000042422;0;1;0;;;;;B02
201000042422;0;7;0;0;2;7;16;A01
201000042423;0;7;0;0;2;3;2;B01
201000042423;0;30;0;0;2;1;2;A01
201000042424;0;7;0;0;2;1;15;A01
201000042424;0;30;0;0;2;1;2;B01
201000042425;0;7;0;0;0;0;0;A01
201000042426;0;32;0;;2;1;1;B02
201000042426;0;7;0;;2;2;15;A01
201000042427;0;1;0;0;2;1;19;A01
201000042427;0;10;0;0;9;2;2;B01
201000042428;0;14;0;;1;7;16;A01
201000042429;0;10;0;0;2;3;2;B01
201000042429;0;30;0;0;2;2;2;A01
201000042430;0;7;0;0;0;0;2;B01
201000042430;0;1;0;0;2;1;2;A01
201000042431;0;2;0;0;2;1;13;B01
201000042431;0;7;0;0;2;3;1;A01
201000042432;0;32;0;0;2;1;2;B01
201000042432;0;7;0;0;2;8;15;A01
201000042433;0;30;0;0;2;1;2;B01
201000042433;0;10;0;0;0;6;2;A01
201000042434;0;33;0;0;2;1;0;A01
201000042434;0;7;0;0;2;1;15;B01
201000042435;0;7;0;0;1;3;16;A01
201000042436;0;7;0;0;2;8;15;A01
201000042436;0;33;0;0;2;1;1;B01
201000042437;0;7;0;0;1;1;16;A01
201000042438;0;7;0;0;2;3;15;B01
201000042438;0;33;0;0;2;1;17;A01
