num_acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201500023804;15;9;22;900;1;2;3;1;3;281;AVE DE VERDUN;M;4484130;-64440;330
201500023805;15;9;23;1225;1;2;2;1;6;39;PL XIV JUILLET/LGAMBETTA;M;4480750;-54887;330
201500023806;15;9;24;910;1;2;1;1;3;63;8,R. PR ANDRE LAVIGNOLLE;M;4488500;-56855;330
201500023807;15;9;25;1810;1;2;3;1;1;281;R.I.NEWTON/R.G.OHM;M;4483200;-66673;330
201500023808;15;9;23;740;1;2;3;1;3;281;AV ST MEDARD/P.COUBERTIN;M;4486220;-64511;330
201500023809;15;9;25;2120;5;2;2;1;2;63;BD ANTOINE GAUTIER;M;4483646;-59886;330
201500023810;15;9;23;1145;1;2;2;1;3;63;QUAI DE PALUDATE;M;4483140;-55841;330
201500023811;15;9;25;2240;5;2;3;1;3;281;AVE DE MAGUDAS;M;4485740;-66018;330
201500023812;15;9;28;805;1;2;6;1;3;63;PCE DE L'EUROPE;M;4485950;-58173;330
201500023813;15;9;29;1645;1;2;1;1;2;63;44, BD JEAN-JACQUES BOSC;M;4482040;-54223;330
201500023814;15;9;29;740;1;2;1;1;6;63;111, BD ALFRED DANEY;M;4486850;-56971;330
201500023815;15;10;2;555;5;2;3;1;6;63;QUAI DE PALUDATE;M;4482880;-55383;330
201500023816;15;9;30;2100;5;2;2;1;1;63;CRS BALGUERIE STUTTENBER;M;4485603;-57009;330
201500023817;15;9;24;2045;5;2;1;1;3;318;66, AVE DE MADRAN;M;4480510;-65662;330
201500023818;15;10;3;1540;1;2;3;1;3;63;BD JOLIOT-CURIE;M;4483877;-54560;330
201500023819;15;9;24;1130;1;2;3;1;3;522;RUE ROBESPIERRE;M;4480793;-57987;330
201500023820;15;9;25;1620;1;2;6;1;2;318;AVE DE SAIGE;M;4478640;-63742;330
201500023821;15;9;26;1845;1;2;1;1;4;281;AVE FRANCOIS MITTERRAND;M;4482374;-64025;330
201500023822;15;8;31;1739;1;2;1;1;6;63;FRERESMOGAAPFEUX=>CROIX;M;4483180;-55802;330
201500023823;15;9;29;810;1;2;3;1;3;281;RUE DU LOGEY;M;4483765;-66722;330
201500023824;15;9;27;1225;1;2;2;1;1;167;RUE GEORGES LITALIEN;M;4483160;-53698;330
201500023825;15;9;28;1545;1;2;1;1;6;69;AVE DE LA LIBERATION-CH.;M;4486906;-60865;330
201500023826;15;9;29;1950;2;2;2;1;3;63;LIBERATION (CRS DE LA);M;4483280;-58179;330
201500023827;15;9;30;1850;1;2;1;1;6;162;8, AVE DE L'HIPPODROME;M;4487560;-62445;330
201500023828;15;10;1;2110;5;2;2;1;3;69;AVE VICTOR HUGO;M;4486385;-59039;330
201500023829;15;9;28;1750;1;2;2;1;3;39;BD ALBERT 1ER;M;4481285;-56137;330
201500023830;15;9;28;1815;1;2;3;1;3;69;129, AVE DE LA LIBERATIO;M;4485938;-59892;330
201500023831;15;10;1;935;1;2;2;1;3;200;AV MEDOC/BRET CANTINOLLE;M;4489340;-66904;330
201500023832;15;9;30;1245;1;2;1;1;3;281;14, AVE DE L'ALOUETTE;M;4482793;-66431;330
201500023833;15;10;2;905;1;2;1;1;3;281;85, CRS D'ORNANO;M;4483360;-61790;330
201500023834;15;10;2;753;1;2;1;1;6;167;121, CRS GAMBETTA;M;4484340;-53174;330
201500023835;15;10;6;655;5;2;1;1;3;63;112, BD MARECHAL LECLERC;M;4482856;-59394;330
201500023836;15;10;6;2150;5;2;1;2;4;63;35, QUAI DE BACALAN;M;4485810;-55862;330
201500023837;15;10;2;815;1;2;3;1;4;192;14, RTE DE CANEJAN;M;4478510;-61086;330
201500023838;15;10;7;1450;1;2;1;1;4;63;AVE DE NONTRASTE;M;4487746;-56348;330
201500023839;15;10;4;1810;1;2;2;1;3;318;BOURGAILH (AVE DU);M;4479944;-66312;330
201500023840;15;10;4;1645;1;2;2;2;1;69;AVE VICTOR HUGO;M;4486247;-59020;330
201500023841;15;10;2;1900;1;2;1;2;1;167;CHEM DE CAUMONT;M;4484170;-52366;330
201500023842;15;10;8;1610;1;2;1;1;6;63;RUE ROBERT SCHUMAN;M;4485889;-58316;330
201500023843;15;10;2;1340;1;2;3;1;3;75;AVE J. CHABAN DELMAS;M;4487724;-57956;330
201500023844;15;10;5;725;2;2;1;1;1;200;51, RES EDMOND ROSTAND;M;4486250;-67144;330
201500023845;15;10;8;820;1;2;2;1;3;63;CITE DUNOYER;M;4482635;-59353;330
201500023846;15;10;8;1030;1;2;3;1;3;63;30, RUE DU PEUGUE;M;4483293;-58799;330
201500023847;15;10;7;1240;1;2;3;1;3;281;AVE LEON BLUM;M;4485188;-63711;330
201500023848;15;10;9;915;1;2;1;1;2;63;226, AVE THIERS;M;4484720;-54832;330
201500023849;15;10;9;2130;5;2;2;1;6;63;AVE DES TROIS CARDINAUX;M;4488800;-55738;330
201500023850;15;10;9;835;1;2;3;1;6;63;RUE EUGENE JACQUET;M;4482510;-61299;330
201500023851;15;10;10;1015;1;2;2;1;3;63;RUE JUDAIQUE;M;4484120;-58671;330
201500023852;15;10;9;2135;5;2;3;1;6;69;14, RUE MARIUS MARCHANDO;M;4486310;-60808;330
201500023853;15;10;7;1910;1;2;1;1;2;13;BD FEYDEAU;M;4484840;-49984;330
201500023854;15;10;10;1435;1;2;2;1;3;63;AVE DU MAL DE LATTRE DE;M;4485707;-61986;330
201500023855;15;10;10;1900;1;2;1;1;6;63;RUE DE SAGET;M;4482700;-55859;330
201500023856;15;10;11;1610;1;2;4;1;6;63;12, RUE DE LA COUR DES A;M;4483980;-56976;330
201500023857;15;10;10;1410;1;2;1;1;6;63;109, QUAI DES CHARTRONS;M;4485530;-56437;330
201500023858;15;10;10;2005;1;2;2;1;3;63;RUE DUMONTEIL;M;4482654;-59280;330
201500023859;15;10;11;2330;5;2;3;1;6;63;RUE PAULINE KERGOMARD;M;4482320;-57717;330
201500023860;15;10;7;1220;1;2;6;2;3;200;RUE GEORGES CLEMENCEAU;M;4487789;-67712;330
201500023861;15;10;1;1230;1;2;2;1;2;281;12Bis, AVE DE L'ALOUETTE;M;4482890;-66452;330
201500023862;15;10;10;1405;1;2;1;1;6;63;BD JOLIOT-CURIE;M;4483760;-54861;330
201500023863;15;10;7;1640;1;2;1;1;3;318;8, AVE JEAN BABIN;M;4479190;-62224;330
201500023864;15;10;8;2000;5;2;2;1;2;281;44 AV LA MARNE/G.MANDEL;M;4483680;-62132;330
201500023865;15;10;7;715;2;2;2;1;3;162;RTE DU MEDOC;M;4487790;-62394;330
201500023866;15;10;8;1210;1;2;2;1;6;39;XIV JUILLET/L.GAMBETTA;M;4480750;-54887;330
201500023867;15;10;13;1850;1;2;1;1;5;63;164, BD ALFRED DANEY;M;4486880;-56879;330
201500023868;15;10;13;2055;5;2;1;1;2;63;ALBRET (CRS D);M;4483471;-58039;330
201500023869;15;10;13;550;5;2;2;1;3;63;PCE DE LATULE;M;4486970;-56665;330
201500023870;15;10;7;1545;1;2;3;1;5;192;GAULLE (CRS DU GENERAL D;M;4476928;-61661;330
201500023871;15;10;9;740;2;2;3;1;3;39;ALL BOYER;M;4480939;-53735;330
201500023872;15;10;8;1720;1;2;1;1;2;522;590, LIBERATION (CRS DE;M;4479937;-59786;330
201500023873;15;10;13;1920;2;2;1;1;6;63;17, BD ANTOINE GAUTIER;M;4483585;-59880;330
201500023874;15;10;14;1730;1;2;1;1;6;63;RUE DU BOCAGE <> DU SCH;M;4485090;-60055;330
201500023875;15;10;8;1540;1;2;1;1;3;249;RUE MICHEL MONTAIGNE;M;4487380;-51566;330
201500023876;15;10;12;813;1;2;3;1;2;192;76, CRS DU GENERAL DE GA;M;4477570;-61152;330
201500023877;15;10;13;745;2;2;2;1;3;281;AVE DU CHUT;M;4484730;-65825;330
201500023878;15;10;12;1330;1;2;1;1;6;39;55, RUE DURCY;M;4479890;-54710;330
201500023879;15;10;13;1440;1;2;6;1;3;119;AVE RENE CASSAGNE;M;4485075;-51739;330
201500023880;15;10;15;1130;1;2;2;1;6;63;264LAT.TASSIGNY/SOUBIRAS;M;4485700;-61992;330
201500023881;15;10;13;830;1;2;1;1;3;63;116, QUAI DE LA SOUYS;M;4482902;-54120;330
201500023882;15;10;16;1050;1;2;1;1;2;63;294, CRS DE LA SOMME;M;4481810;-57228;330
201500023883;15;10;13;2230;5;2;2;1;1;281;AVE PRESIDENT J.F. KENNE;M;4483344;-66611;330
201500023884;15;10;10;1020;1;2;2;1;3;69;RUE FRANCIS DE PRESSENSE;M;4485866;-60339;330
201500023885;15;10;17;130;5;2;2;1;1;63;CRS DE LA MARNE;M;4482982;-56805;330
201500023886;15;10;18;1700;1;2;2;2;2;63;CRS MARECHAL JUIN;M;4483560;-58412;330
201500023887;15;10;17;1615;1;2;1;1;4;63;29,31,33 BD PIERRE 1ER;M;4485540;-59241;330
201500023888;15;10;18;2045;5;2;2;1;4;63;AVE DE MERIGNAC CAUD;M;4483879;-62583;330
201500023889;15;10;16;725;5;2;2;1;6;162;RUE DES TREYTINS;M;4487910;-63484;330
201500023890;15;10;15;1845;2;2;2;1;6;200;40, AVE DE LA REPUBLIQUE;M;4487350;-68309;330
201500023891;15;10;19;918;1;2;2;1;6;63;71, CRS DE LA MARNE;M;4482980;-56805;330
201500023892;15;10;20;906;1;2;3;1;3;63;AVE LOUIS BARTHOU CAUD;M;4485240;-61855;330
201500023893;15;10;20;1445;1;2;1;1;6;63;RUE DES FRERES PORTMANN;M;4486009;-57829;330
201500023894;15;10;19;1815;1;2;2;1;3;281;AVE DE L'YSER;M;4484197;-66076;330
201500023895;15;10;20;1210;1;2;2;1;3;318;AVE MAL DE LATTRE DE TAS;M;4478238;-68901;330
201500023896;15;10;20;1700;1;2;3;1;3;318;RUE MONGE;M;4477907;-65990;330
201500023897;15;10;21;2250;5;2;2;1;3;192;CRS DU GENERAL DE GAULLE;M;4478641;-60504;330
201500023898;15;10;19;1200;1;2;2;1;3;281;RUE AUGUSTE LAMIRE;M;4484011;-63353;330
201500023899;15;10;19;1940;5;2;1;1;3;39;141, RTE DE TOULOUSE;M;4480990;-57395;330
201500023900;15;10;20;1320;1;2;2;1;3;281;AVE DE LA LIBERATION;M;4485250;-64518;330
201500023901;15;10;19;1717;1;2;1;1;3;318;31,V GL LECLERC AP MORIN;M;4479590;-66741;330
201500023902;15;10;15;1515;1;2;2;1;2;192;CRS DU GENERAL DE GAULLE;M;4477846;-60978;330
201500023903;15;10;20;1810;1;2;3;1;6;550;R. PR CHAVANNAZ/R.VERDUN;M;4476980;-58751;330
201500023904;15;10;22;1700;1;2;3;2;3;119;RUE DU 8 MAI 1945;M;4485220;-51326;330
201500023905;15;10;25;2345;5;2;2;1;3;63;81, YSER (CRS DE L);M;4482690;-56923;330
201500023906;15;10;23;1400;1;2;1;1;3;63;261, BD ALFRED DANEY;M;4487135;-56302;330
201500023907;15;10;23;1300;1;2;1;1;6;63;16, QUAI DE LA MONNAIE;M;4483400;-56292;330
201500023908;15;10;24;1700;1;2;5;1;1;63;RUE DE BEGLES;M;4481522;-56534;330
201500023909;15;10;25;414;5;2;1;1;3;63;12, QUAI LOUIS XVIII;M;4484760;-57104;330
201500023910;15;10;25;1740;1;2;3;1;2;63;181, MEDOC (CRS DU);M;4486420;-57379;330
201500023911;15;10;26;1715;1;2;1;1;6;63;BD ALFRED DANEY;M;4487053;-56503;330
201500023912;15;10;26;1830;5;2;4;1;6;63;ALL VERCINGETORIX;M;4484240;-58465;330
201500023913;15;10;27;1755;5;2;3;3;6;63;RUE DE LA BECHADE;M;4482510;-59874;330
201500023914;15;10;27;1820;5;2;6;3;6;192;R,du Moulineau;M;4477076;-60946;330
201500023915;15;10;27;735;1;2;5;1;3;119;BD ENTRE DEUX MERS;M;4484500;-53239;330
201500023916;15;10;22;1655;1;2;6;1;5;522;RUE PACARIS;M;4479770;-58093;330
201500023917;15;10;28;1852;5;2;3;1;6;63;4, RUE ERIK SATIE;M;4484510;-62853;330
201500023918;15;10;28;2030;5;2;1;2;3;63;178, RUE STEHELIN CAUD;M;4485690;-63624;330
201500023919;15;10;29;1400;1;2;1;1;2;63;BD GODARD;M;4486051;-58843;330
201500023920;15;10;29;1741;2;2;6;1;2;550;CHEM GASTON;M;4477650;-57637;330
201500023921;15;10;29;830;1;2;1;1;6;318;21, RUE JEAN PERRIN;M;4477880;-66043;330
201500023922;15;10;24;2000;5;2;1;1;2;162;153, AVE DE SAINT-MEDARD;M;4486270;-65157;330
201500023923;15;10;27;1300;1;2;2;1;3;119;BD ENTRE DEUX MERS;M;4484601;-53519;330
201500023924;15;10;29;1930;5;2;2;1;3;63;BD JEAN-JACQUES BOSC;M;4481885;-54514;330
201500023925;15;10;26;1055;1;2;1;1;3;550;26, RTE DE LEOGNAN;M;4476846;-57949;330
201500023926;15;10;29;1950;5;2;3;1;3;63;CRS DE LA SOMME;M;4483000;-57239;330
201500023927;15;10;23;1800;1;2;2;1;3;281;AVE HENRI BARBUSSE;M;4485624;-64189;330
201500023928;15;10;30;1945;5;2;1;1;2;63;BD ALIENOR D'AQUITAINE;M;4487390;-56521;330
201500023929;15;11;1;1210;1;2;7;1;6;63;BD ALBERT BRANDENBURG;M;4487550;-55310;330
201500023930;15;11;2;1630;1;2;1;1;5;63;12, CRS SAINT LOUIS;M;4485610;-57109;330
201500023931;15;11;3;855;1;2;3;1;3;63;QUAI DE LA SOUYS;M;4483080;-54464;330
201500023932;15;10;28;545;5;2;6;1;3;192;CRX MONJOUS/BENEDIGUES;M;4477720;-59293;330
201500023933;15;10;31;1815;5;2;3;1;6;63;10CRSB.STUTTENBERG/BORIE;M;4485530;-57115;330
201500023934;15;11;4;1010;1;2;1;1;3;63;RUE FRANCIS GARNIER;M;4487400;-56351;330
201500023935;15;11;2;905;1;2;1;1;2;281;7, RUE GUTENBERG;M;4482630;-67179;330
201500023936;15;11;4;1019;1;2;2;1;3;63;160, REPUBLIQUE CAUD (AV;M;4483954;-60768;330
201500023937;15;11;4;1345;1;2;2;1;2;63;RUE PELLEPORT/BILLAUDEL;M;4482240;-56219;330
201500023938;15;10;30;1738;1;2;1;1;3;39;12 14C, RUE DURCY;M;4479958;-54375;330
201500023939;15;11;6;1210;1;2;3;1;6;63;PCE DE LA VICTOIRE;M;4483060;-57337;330
201500023940;15;11;6;2040;5;2;4;1;1;63;AVE DE VERDUN CAUD;M;4486030;-61264;330
201500023941;15;11;4;1705;1;2;6;1;6;192;AV L'HIPPODROME/POTERIE;M;4477350;-63948;330
201500023942;15;11;6;1200;1;2;2;1;2;63;BOSC (BD JEAN-JACQUES);M;4481470;-55287;330
201500023943;15;11;6;950;1;2;1;1;3;63;140, QUAI DE LA SOUYS;M;4482715;-53815;330
201500023944;15;11;8;1120;1;2;6;1;3;63;PCE MAREILHAC;M;4487650;-55103;330
201500023945;15;11;4;815;1;2;2;1;3;162;AVE DU MEDOC;M;4488020;-62764;330
201500023946;15;10;30;930;1;2;2;1;1;550;RUE RAYMOND POINCARE;M;4476190;-57071;330
201500023947;15;11;6;1700;1;2;3;1;1;75;118, AVE JEAN JAURES;M;4487500;-59044;330
201500023948;15;11;9;220;5;2;2;1;6;63;ALL DE TOURNY;M;4484520;-57705;330
201500023949;15;11;9;710;2;2;3;1;2;63;PONT Jacques CHABAN DELM;M;4485600;-54953;330
201500023950;15;11;9;2020;5;2;2;1;2;63;QUAI DE BACALAN;M;4486240;-55105;330
201500023951;15;11;9;1300;1;2;2;1;3;63;BD JEAN-JACQUES BOSC;M;4481714;-54849;330
201500023952;15;11;9;1620;1;2;1;1;6;63;72, QUAI DES CHARTRONS;M;4485310;-56740;330
201500023953;15;11;3;1030;1;2;3;1;3;200;RUE HUSTIN;M;4487377;-68521;330
201500023954;15;11;11;720;1;2;1;1;6;63;QUAI DES CHARTRONS;M;4484980;-56992;330
201500023955;15;11;4;1040;1;2;2;1;3;39;RUE LAUDINAT;M;4481248;-54654;330
201500023956;15;11;11;145;4;2;4;1;6;63;RUE GEORGES BONNAC;M;4483830;-59068;330
201500023957;15;11;5;2110;5;2;3;1;6;281;LIBERATION (AVE DE LA);M;4484590;-64451;330
201500023958;15;11;3;1430;1;2;2;2;2;550;RTE DE TOULOUSE;M;4479690;-56844;330
201500023959;15;11;4;1230;1;2;1;1;2;318;73, AVE JEAN JAURES;M;4480970;-62216;330
201500023960;15;11;11;620;5;2;1;5;1;63;VOIE D'ACCES PONT SAINT;M;4483070;-55564;330
201500023961;15;11;10;830;1;2;1;1;2;63;PONT Jacques CHABAN DELM;M;4485840;-55174;330
201500023962;15;11;8;1510;1;2;3;1;3;318;AVE DU GENERAL LECLERC;M;4478320;-68707;330
201500023963;15;11;5;750;1;2;2;1;3;39;RUE LAUDINAT;M;4481250;-54657;330
201500023964;15;11;7;2330;5;2;1;1;6;13;AVE DE VIRECOURT;M;4485370;-50371;330
201500023965;15;11;10;1450;1;2;3;1;3;63;PCE MARTYRS DE LA RESIST;M;4484160;-58350;330
201500023966;15;11;12;1830;5;2;2;5;3;63;RUE MANON CORMIER;M;4483050;-59275;330
201500023967;15;11;12;1115;1;2;3;1;1;63;STEHLIN/LAGRAVEYRE;M;4485600;-62671;330
201500023968;15;11;12;1910;5;2;3;5;3;63;Avenue Thiers;M;4484460;-55261;330
201500023969;15;11;13;1735;5;2;3;1;6;63;43, CRS PORTAL;M;4485380;-57259;330
201500023970;15;11;13;2215;3;2;4;1;2;13;RN 89;M;4486850;-50292;330
201500023971;15;11;12;1300;1;2;3;1;6;63;243, RUE DE PESSAC;M;4482560;-58874;330
201500023972;15;11;13;1500;1;2;6;1;3;63;PCE RAVEZIES/BD GODARD;M;4486580;-57611;330
201500023973;15;11;15;256;5;2;3;5;6;63;Q.LOUIS XVIII/ALL MUNICH;M;4484490;-57098;330
201500023974;15;11;13;1915;5;2;3;1;3;63;CRS D'ALBRET;M;4483734;-58121;330
201500023975;15;11;10;1313;1;2;6;1;6;318;AVE LEON DUGUIT;M;4480070;-60958;330
201500023976;15;11;10;800;1;2;6;5;3;69;RUE MARIUS MARCHANDOU;M;4486350;-60651;330
201500023977;15;11;10;1835;5;2;2;1;3;65;QUAI DE LA SOUYS;M;4481710;-52943;330
201500023978;15;11;16;1340;1;1;3;1;3;63;DESCHAMPS (QUAI );M;4483939;-55905;330
201500023979;15;11;16;840;1;2;3;1;3;63;RUE STEHELIN CAUD;M;4485680;-63671;330
201500023980;15;11;15;2325;5;2;1;1;6;167;VOIE PENETRANTE EST;M;4484350;-52810;330
201500023981;15;11;5;819;1;2;1;1;2;162;22, AVE DU TAILLAN-MEDOC;M;4487320;-63408;330
201500023982;15;11;12;1810;5;2;1;1;4;281;455, AVE DE VERDUN;M;4484100;-64284;330
201500023983;15;11;16;1215;1;2;1;1;3;281;10, AV GRANGE NOIRE;M;4485090;-67842;330
201500023984;15;11;15;25;5;2;1;5;6;162;218, AVE DU MEDOC;M;4488860;-64552;330
201500023985;15;11;18;2230;1;2;2;8;3;63;RUE EDMOND COSTEDOAT;M;4483199;-57787;330
201500023986;15;11;18;1155;1;2;3;1;6;63;PCE DE LA VICTOIRE;M;4483100;-57341;330
201500023987;15;11;16;1725;2;2;3;1;3;119;62, AVE RENE CASSAGNE;M;4485965;-51500;330
201500023988;15;11;19;1440;1;2;1;2;2;63;BD ALFRED DANEY;M;4487137;-56299;330
201500023989;15;11;19;840;1;2;2;1;3;63;RUE LAGRANGE;M;4485141;-58226;330
201500023990;15;11;19;1915;5;2;2;1;1;63;QUAI DE LA SOUYS;M;4483080;-54464;330
201500023991;15;11;22;230;5;2;2;1;3;63;BD GEORGE V;M;4482533;-58915;330
201500023992;15;11;21;545;5;2;1;2;6;63;19, QUAI DES SALINIERES;M;4483530;-56455;330
201500023993;15;11;20;1700;1;2;5;2;3;63;CRS PASTEUR;M;4483510;-57499;330
201500023994;15;11;19;1010;1;2;3;2;6;119;AVE RENE CASSAGNE;M;4485320;-51685;330
201500023995;15;11;16;1500;1;2;2;1;5;39;JGUESDE/PL XIV JUILLET;M;4480760;-54895;330
201500023996;15;11;9;840;1;2;3;1;3;522;RUE LAFONTAINE;M;4480290;-58401;330
201500023997;15;11;12;1425;1;2;2;1;6;75;CHN REDUIT/BACCHUS;M;4488410;-59916;330
201500023998;15;11;18;1705;2;2;1;2;3;162;AVE DU MEDOC;M;4488377;-63338;330
201500023999;15;11;19;1640;1;2;2;1;3;281;AVE PIERRE MENDES FRANCE;M;4483766;-64088;330
201500024000;15;11;16;1930;5;2;3;1;5;522;RUE PEYDAVANT;M;4480436;-58672;330
201500024001;15;11;19;815;1;2;3;2;2;167;Av GASTON CABANNES;M;4482390;-52129;330
201500024002;15;11;20;1815;3;2;2;1;6;119;RUE DU MARECHAL FOCH;M;4485510;-53057;330
201500024003;15;11;22;1015;1;2;2;1;6;167;AVE GASTON CABANNES;M;4483020;-52724;330
201500024004;15;11;24;1846;5;2;1;1;6;63;RUE JULES MICHELET CAUD;M;4485309;-61092;330
201500024005;15;11;21;1545;1;2;1;1;4;13;AVE DE L' ILE DE FRANCE;M;4484350;-49658;330
201500024006;15;11;22;1825;5;2;1;1;5;281;AVE MARCEL DASSAULT;M;4484550;-67652;330
201500024007;15;11;25;1430;1;2;3;2;2;63;BD ALFRED DANEY;M;4486696;-57323;330
201500024008;15;11;27;756;1;2;2;1;3;63;BD ANTOINE GAUTIER;M;4483144;-59836;330
201500024009;15;11;27;1915;5;2;1;2;2;63;RTE DE TOULOUSE;M;4481413;-57285;330
201500024010;15;11;21;1400;1;2;3;3;7;63;RUE GINER DE LOS RIOS;M;4482814;-57240;330
201500024011;15;11;28;1400;1;2;3;1;3;63;QUAI DE BACALAN;M;4485967;-55470;330
201500024012;15;11;26;1108;1;2;1;1;6;63;AV DES 40 JOURNAUX;M;4488220;-56788;330
201500024013;15;11;24;1800;5;2;6;2;2;281;RUE JACQUES PREVERT;M;4484310;-67036;330
201500024014;15;11;24;1810;5;2;2;1;3;318;AVE CARNOT;M;4479628;-67128;330
201500024015;15;11;28;240;5;2;1;2;2;63;QUAI DE LA SOUYS;M;4483350;-54992;330
201500024016;15;11;26;1650;2;2;3;1;3;167;AVE JEAN ALFONSEA;M;4482630;-52661;330
201500024017;15;11;27;735;2;2;6;1;6;13;AVE DE L'EGLISE ROMANE;M;4485260;-48180;330
201500024018;15;11;26;750;1;2;3;1;6;318;AVE PASTEUR;M;4480460;-63647;330
201500024019;15;11;29;1810;2;2;3;1;3;318;AVE DE BARDANAC;M;4479450;-61199;330
201500024020;15;11;27;1730;5;2;2;1;3;32;RUE JEAN-JACQUES ROUSSEA;M;4490750;-51043;330
201500024021;15;11;30;900;1;2;2;1;3;63;RUE FRANCOIS DE SOURDIS;M;4483120;-58734;330
201500024022;15;11;30;915;1;2;3;1;3;63;QUAI DESCHAMPS;M;4483779;-55736;330
201500024023;15;11;28;1010;1;2;3;1;1;281;ALL SAN MARCO;M;4482503;-62225;330
201500024024;15;12;1;830;1;2;2;5;3;63;BD DU PRESIDENT WILSON;M;4484670;-59815;330
201500024025;15;12;1;850;1;2;2;5;3;63;RUE LARTIGUE;M;4487173;-54871;330
201500024026;15;11;27;1515;1;2;1;1;3;63;108, BD GEORGE V;M;4482431;-58761;330
201500024027;15;11;26;1630;1;2;1;2;2;63;42, CRS MARECHAL GALLIEN;M;4482440;-59108;330
201500024028;15;12;2;840;1;2;3;1;6;63;RUE POUJEAU CAUD;M;4485520;-62470;330
201500024029;15;12;2;1420;1;2;3;1;6;63;MARNE (CRS DE LA);M;4483070;-57191;330
201500024030;15;12;2;2010;5;2;3;1;1;63;46, RUE JOSEPH ABRIA;M;4483440;-59014;330
201500024031;15;12;3;1930;5;2;1;1;3;63;CRS DU MARECHAL GALLIENI;M;4482230;-59366;330
201500024032;15;12;3;1645;1;2;3;1;2;63;RUE DAVID JOHNSTON;M;4485010;-58197;330
201500024033;15;11;30;1422;1;2;1;1;6;119;AVE ROGER SCHWOB;M;4485500;-51827;330
201500024034;15;11;30;1715;1;2;3;1;6;119;2, RUE PAUL BERT;M;4484820;-50566;330
201500024035;15;11;30;2130;5;2;1;1;2;522;RUE FRANCOIS RABELAIS;M;4479740;-59924;330
201500024036;15;12;1;2120;5;2;3;1;3;522;AVE ROUL;M;4480590;-59851;330
201500024037;15;12;1;1535;1;2;2;1;4;281;RUE JACQUES ANQUETIL;M;4483080;-66489;330
201500024038;15;12;1;1715;1;2;4;1;5;281;AVE DE L'ARGONNE;M;4482240;-69083;330
201500024039;15;11;30;1130;1;2;1;1;3;63;243, BD GODARD;M;4486422;-57999;330
201500024040;15;12;6;905;1;2;1;1;3;63;RUE BRIZARD;M;4484005;-59175;330
201500024041;15;12;2;2135;5;2;6;5;6;192;158, RTE DE CANEJAN;M;4477010;-62875;330
201500024042;15;12;5;1400;1;2;3;1;3;63;AVE DE LABARDE;M;4490683;-55584;330
201500024043;15;12;6;1820;5;2;3;1;2;63;RUE FONDAUDEGE;M;4484778;-58169;330
201500024044;15;12;6;1635;1;2;1;1;1;63;ALL DE BOUTAUT;M;4486743;-57573;330
201500024045;15;12;4;1240;1;2;1;1;6;281;AV CHAPEL.STE-BERNADETTE;M;4482260;-62269;330
201500024046;15;12;3;1630;1;2;2;1;6;281;AV ST MEDARD;M;4486120;-64229;330
201500024047;15;12;2;1330;1;2;1;1;3;75;120 RTE DU MEDOC;M;4487450;-61883;330
201500024048;15;12;7;1730;5;2;2;1;3;75;AVE CHARLES DE GAULLE;M;4488563;-61088;330
201500024049;15;12;7;1035;1;2;2;1;1;63;CRS JOURNU AUBER/BINAU;M;4486160;-57301;330
201500024050;15;12;9;750;2;2;1;8;3;63;QUAI DE BACALAN;M;4485757;-55964;330
201500024051;15;12;9;855;1;2;3;5;6;63;Q.BACALAN/PONT CH.DELMAS;M;4486030;-55367;330
201500024052;15;12;9;930;1;2;1;1;2;63;69RUE PELOUSE DE DOUET;M;4482990;-60723;330
201500024053;15;12;7;1130;1;2;1;1;3;167;2, RUE DE L'OBSERVATOIRE;M;4483541;-52340;330
201500024054;15;12;7;855;2;2;1;1;6;75;RUE AUSONE;M;4487140;-59526;330
201500024055;15;12;6;115;5;2;1;1;1;119;AVE CARNOT;M;4485780;-53111;330
201500024056;15;12;2;1605;1;1;1;1;1;281;AVE RENE CASSIN;M;4483310;-69716;330
201500024057;15;12;10;1830;5;2;3;1;3;63;PCE PAUL DOUMER;M;4485216;-57363;330
201500024058;15;12;5;2000;5;2;2;1;3;32;AVE LAMARTINE;M;4490450;-51507;330
201500024059;15;12;4;815;1;2;1;1;2;281;4, AVE MARCEL DASSAULT;M;4484780;-67863;330
201500024060;15;12;5;1645;1;2;2;1;1;281;RUE JEAN GIONO;M;4485307;-64732;330
201500024061;15;12;3;1845;1;2;2;1;3;550;RUE RAYMOND POINCARE;M;4476480;-57075;330
201500024062;15;12;4;2320;5;2;3;1;6;318;RUE ROSSINI;M;4481430;-61610;330
201500024063;15;12;3;830;1;2;3;5;1;318;AVE MISSION DU HAUTBRION;M;4480890;-60582;330
201500024064;15;12;8;1401;1;2;2;1;3;119;AVE G.CLEMENCEAU/A.DUMAS;M;4484980;-50902;330
201500024065;15;12;6;14;5;2;1;1;3;318;AV ML LAT.TASSIGNY;M;4477740;-69977;330
201500024066;15;12;11;1600;2;2;1;1;3;63;RUE DOMION CAUD;M;4485680;-62445;330
201500024067;15;12;12;1345;1;2;2;1;3;63;BD GEORGES POMPIDOU;M;4483250;-60233;330
201500024068;15;12;11;2140;5;2;3;1;6;63;RUE SCALIGER;M;4484030;-59816;330
201500024069;15;12;12;1210;1;2;2;1;6;63;CRS DE LA MARNE;M;4482980;-56805;330
